 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,Label
80,5504891,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.359759349,0.726626558,1834963.667,3178245.971,5504886,1,5504891,1834963.667,3178245.971,5504886,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.726626558,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5.0,0.0,5,5,5504886.0,0.0,5504886,5504886,DDoS,DDoS
80,1372832,2,6,20,11601,20,0,10.0,14.14213562,4380,0,1933.5,1757.789948,8464.983334,5.827369991,196118.8571,515867.201,1365983,21,6572,6572.0,0.0,6572,6572,1372776,274555.2,610133.0876,1365983,27,0,0,0,0,52,132,1.456842498,4.370527494,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,3777781,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.941169697,1.323528283,944445.25,1888099.171,3776594,264,3777781,944445.25,1888099.171,3776594,264,0,0.0,0.0,0,0,0,0,0,0,100,0,1.323528283,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1862433,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6246.130733,4.295456535,266061.8571,703427.7557,1861286,7,766,383.0,329.51176,616,150,1862418,465604.5,930454.4191,1861286,7,0,0,0,0,72,112,1.6107962,2.684660334,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1393061,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,8350.67524,5.742749241,199008.7143,525935.4098,1391718,4,1021,510.5,475.8828637,847,174,1392937,348234.25,695655.9875,1391718,4,0,0,0,0,72,112,2.153530965,3.589218275,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,261605,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,44467.80451,30.58045527,37372.14286,98405.90645,260535,4,840,420.0,524.6732316,791,49,261558,65389.5,130097.5348,260535,4,0,0,0,0,72,112,11.46767072,19.11278454,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,58350,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,199263.0677,154.2416452,7293.75,15130.53546,42526,97,15114,7557.0,10401.54075,14912,202,58253,11650.6,18442.82584,42526,156,0,0,0,0,72,132,51.41388175,102.8277635,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,174436,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,137.5862781,22.93104634,58145.33333,100060.3003,173685,323,174436,58145.33333,100060.3003,173685,323,0,0.0,0.0,0,0,0,0,0,0,80,0,22.93104634,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1393679,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,8346.972294,5.74020273,199097.0,526303.4873,1392641,4,787,393.5,434.8706704,701,86,1393664,348416.0,696150.09,1392641,4,0,0,0,0,72,112,2.152576024,3.587626706,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,29312,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,818.7772926,136.4628821,9770.666667,16365.57379,28668,312,29312,9770.666667,16365.57379,28668,312,0,0.0,0.0,0,0,0,0,0,0,80,0,136.4628821,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,17855,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,651526.1831,448.0537665,2550.714286,6199.751654,16601,4,907,453.5,423.5569619,753,154,17798,4449.5,8112.439933,16601,4,0,0,0,0,72,112,168.0201624,280.033604,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1840843,3,6,26,11607,20,0,8.666666667,10.26320288,7300,0,1934.5,2863.744245,6319.387368,4.889064412,230105.375,650396.299,1839754,3,775,387.5,478.7112909,726,49,1840795,368159.0,822646.6713,1839754,3,0,0,0,0,72,132,1.629688137,3.259376275,0,7300,1163.3,2355.293426,5547407.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,9042790,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.317560178,0.552926696,2260697.5,4514740.793,9032806,4,9042790,2260697.5,4514740.793,9032806,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.552926696,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,9984.0,0.0,9984,9984,9032806.0,0.0,9032806,9032806,DDoS,DDoS
80,48654,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,239096.4772,143.8730629,8109.0,19342.88112,47589,48,814,407.0,506.2884553,765,49,48606,16202.0,27183.85243,47589,186,0,0,0,0,72,92,61.65988408,82.21317877,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,8630832,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.47591055,0.579318425,2157708.0,4314058.693,8628796,3,8630832,2157708.0,4314058.693,8628796,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.579318425,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2036.0,0.0,2036,2036,8628796.0,0.0,8628796,8628796,DDoS,DDoS
80,8626323,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.782181933,0.463696989,2875441.0,4979049.401,8624752,331,8626323,2875441.0,4979049.401,8624752,331,0,0.0,0.0,0,0,0,0,0,0,80,0,0.463696989,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1571.0,0.0,1571,1571,8624752.0,0.0,8624752,8624752,DDoS,DDoS
80,1841829,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,6316.004363,4.343508545,263118.4286,695626.098,1840650,3,1017,508.5,533.8656198,886,131,1841784,460446.0,920136.1208,1840650,3,0,0,0,0,72,112,1.628815704,2.714692841,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1489417,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7810.438581,5.371229145,212773.8571,562441.4022,1488271,11,810,405.0,405.8792924,692,118,1489305,372326.25,743963.2554,1488271,11,0,0,0,0,72,112,2.01421093,3.357018216,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1543578,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7536.38624,4.534918222,257263.0,629738.3823,1542711,8,774,387.0,415.7787873,681,93,1543538,514512.6667,890445.9691,1542711,8,0,0,0,0,72,92,1.943536381,2.591381841,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,383983,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,30279.98635,18.22997372,63997.16667,150614.4196,371322,42,12042,6021.0,6744.384479,10790,1252,383941,127980.3333,210829.1573,371322,181,0,0,0,0,72,92,7.812845881,10.41712784,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,6641388,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.613702437,0.602283739,2213796.0,3833998.386,6640916,222,6641388,2213796.0,3833998.386,6640916,222,0,0.0,0.0,0,0,0,0,0,0,80,0,0.602283739,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,472.0,0.0,472,472,6640916.0,0.0,6640916,6640916,DDoS,DDoS
80,5238898,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.726395131,0.954399189,1309724.5,2616906.594,5235084,3,5238898,1309724.5,2616906.594,5235084,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.954399189,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3814.0,0.0,3814,3814,5235084.0,0.0,5235084,5235084,DDoS,DDoS
80,5143903,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.665717841,0.77761964,1714634.333,2968970.396,5142906,4,5143903,1714634.333,2968970.396,5142906,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.77761964,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,997.0,0.0,997,997,5142906.0,0.0,5142906,5142906,DDoS,DDoS
80,50586,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,229846.2025,138.3782074,8431.0,18466.10833,46012,63,4317,2158.5,2372.343251,3836,481,50504,16834.66667,25351.49481,46012,194,0,0,0,0,72,92,59.30494603,79.07326138,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,52336,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,222160.6542,152.8584531,7476.571429,17430.37594,46888,55,4419,2209.5,2427.49758,3926,493,52254,13063.5,22626.25521,46888,160,0,0,0,0,72,112,57.3219199,95.53653317,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,39152,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,297124.0294,178.7903555,6525.333333,15400.6899,37957,4,1005,502.5,470.2260095,835,170,39081,13027.0,21597.22295,37957,4,0,0,0,0,72,92,76.62443809,102.1659174,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,4834875,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.963933918,0.82732232,1611625.0,2790551.268,4833876,3,4834875,1611625.0,2790551.268,4833876,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.82732232,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,3130910,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.581878751,1.596979792,782727.5,1564791.07,3129914,1,3130910,782727.5,1564791.07,3129914,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.596979792,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,188251,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,61763.28413,37.18439743,31375.16667,72485.25936,179177,50,8837,4418.5,5909.29137,8597,240,188167,62722.33333,100944.6675,179177,187,0,0,0,0,72,92,15.93617033,21.2482271,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,2651796,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,9.050469946,1.508411658,883932.0,1530348.296,2651026,331,2651796,883932.0,1530348.296,2651026,331,0,0.0,0.0,0,0,0,0,0,0,80,0,1.508411658,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,214847,2,6,20,11601,20,0,10.0,14.14213562,4380,0,1933.5,1757.789948,54089.6545,37.23580036,30692.42857,69307.02925,186037,13,28458,28458.0,0.0,28458,28458,214764,42952.8,80925.67306,186037,13,0,0,0,0,52,132,9.30895009,27.92685027,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
53,63603,2,2,76,104,38,38,38.0,0.0,52,52,52.0,0.0,2830.055186,62.89011525,21201.0,36716.87907,63598,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,31.44505762,31.44505762,38,52,43.6,7.668115805,58.8,0,0,0,0,0,0,0,0,1,54.5,38.0,52.0,40,0,0,0,0,0,0,2,76,2,104,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
57542,422659,5,2,11601,26,8760,0,2320.2,3803.229575,20,6,13.0,9.899494937,27509.17406,16.56181461,70443.16667,161743.355,400102,9,422659,105664.75,196571.8717,400102,9,48,48.0,0.0,48,48,0,0,0,0,124,40,11.82986758,4.731947031,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,0,1661.0,2320.2,13.0,124,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
33209,10305293,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.493350456,0.582225076,2061058.6,4589692.41,10300000,2,0,0.0,0.0,0,0,10300000,2572194.25,5132767.695,10300000,2,0,0,0,0,20,100,0.097037513,0.485187563,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,33957.0,0.0,33957,33957,10300000.0,0.0,10300000,10300000,BENIGN,BENIGN
57774,1235491,6,2,11607,26,5840,0,1934.5,2992.388862,20,6,13.0,9.899494937,9415.689795,6.475158459,176498.7143,466592.9769,1234632,3,1235491,247098.2,552048.2636,1234632,3,47,47.0,0.0,47,47,0,0,0,0,144,40,4.856368844,1.618789615,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
33464,299389,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,120.2448988,20.04081646,59877.8,117226.2556,269152,4,0,0.0,0.0,0,0,288169,72042.25,131666.8816,269152,4,0,0,0,0,20,100,3.340136077,16.70068039,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
33551,9762981,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.687398347,0.614566391,1952596.2,4353940.578,9741155,1,0,0.0,0.0,0,0,9754804,2438701.0,4868306.917,9741155,1,0,0,0,0,20,100,0.102427732,0.512138659,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,21826.0,0.0,21826,21826,9741155.0,0.0,9741155,9741155,BENIGN,BENIGN
58199,93796396,7,9,11607,62,5840,0,1658.142857,2127.59774,20,0,6.888888889,5.30199124,124.4077651,0.170582247,6253093.067,23900000.0,92700000,3,93800000,15600000.0,38200000.0,93700000,8,93700000,11700000.0,32700000.0,92700000,3,0,0,0,0,152,192,0.074629733,0.095952514,0,5840,686.7647059,1548.96754,2399300.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,931435.0,0.0,931435,931435,92700000.0,0.0,92700000,92700000,BENIGN,BENIGN
55652,8023795,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,174.3563987,0.747775834,1604759.0,3576646.021,8002842,3,0,0.0,0.0,0,0,8022881,2005720.25,3998090.734,8002842,3,1,0,0,0,20,112,0.124629306,0.623146529,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,20953.0,0.0,20953,20953,8002842.0,0.0,8002842,8002842,BENIGN,BENIGN
58247,666006,7,2,11601,26,4380,0,1657.285714,1763.211531,20,6,13.0,9.899494937,17457.80068,13.51339177,83250.75,227069.2008,644988,15,666006,111001.0,261721.0316,644988,15,992,992.0,0.0,992,992,0,0,0,0,164,40,10.51041582,3.002975949,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
33945,6741639,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.339947749,0.889991291,1348327.8,2995292.466,6706449,3,0,0.0,0.0,0,0,6725843,1681460.75,3350002.815,6706449,3,0,0,0,0,20,100,0.148331882,0.74165941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35190.0,0.0,35190,35190,6706449.0,0.0,6706449,6706449,BENIGN,BENIGN
58441,94828847,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,123.053273,0.147634401,7294526.692,25300000.0,91500000,1,94800000,23700000.0,47300000.0,94700000,190,94700000,11800000.0,32200000.0,91500000,1,0,0,0,0,112,192,0.052726572,0.094907829,0,8760,778.3333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,3241611.0,0.0,3241611,3241611,91500000.0,0.0,91500000,91500000,BENIGN,BENIGN
56011,6066457,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.923316196,1.153886033,1011076.167,2459174.184,6030766,5,0,0.0,0.0,0,0,6031825,1206365.0,2696922.157,6030766,5,0,0,0,0,20,120,0.164840862,0.989045171,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,35691.0,0.0,35691,35691,6030766.0,0.0,6030766,6030766,BENIGN,BENIGN
58703,95424517,7,10,11613,68,4380,0,1659.0,2117.072113,20,0,6.8,5.006662228,122.4108894,0.178151282,5964032.312,22400000.0,89700000,1,95400000,15900000.0,38900000.0,95400000,2,95300000,10600000.0,29700000.0,89700000,1,0,0,0,0,152,212,0.07335641,0.104794872,0,4380,649.2777778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.4705882,1659.0,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,37388.0,0.0,37388,37388,47700000.0,59500000.0,89700000,5595941,BENIGN,BENIGN
58754,95426936,5,9,12982,56,11595,0,2596.4,5065.280279,20,0,6.222222222,5.783117191,136.62809,0.146709101,7340533.538,24900000.0,90100000,1,95400000,23900000.0,46600000.0,93700000,6,93700000,11700000.0,31700000.0,90100000,1,1,0,0,0,112,204,0.052396108,0.094312994,0,11595,960.8666667,2980.615849,8884070.838,0,1,0,0,1,1,0,0,1,1029.5,2596.4,6.222222222,112,0,0,0,0,0,0,5,12982,9,56,229,256,3,20,3631244.0,0.0,3631244,3631244,90100000.0,0.0,90100000,90100000,BENIGN,BENIGN
58760,95522712,7,9,11607,62,5840,0,1658.142857,2127.59774,20,0,6.888888889,5.30199124,122.1594295,0.167499432,6368180.8,23700000.0,91800000,4,95500000,15900000.0,39000000.0,95400000,46,95400000,11900000.0,32300000.0,91800000,4,0,0,0,0,152,192,0.073281001,0.09421843,0,5840,686.7647059,1548.96754,2399300.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,3622279.0,0.0,3622279,3622279,91800000.0,0.0,91800000,91800000,BENIGN,BENIGN
58782,666228,5,2,11601,26,7215,0,2320.2,3328.814384,20,6,13.0,9.899494937,17451.98341,10.50691355,111038.0,268882.8286,659872,1,666228,166557.0,328919.9057,659920,169,1,1.0,0.0,1,1,0,0,0,0,124,40,7.504938249,3.0019753,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,0,1661.0,2320.2,13.0,124,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
58971,95924509,7,9,11607,62,4380,0,1658.142857,1762.272815,20,0,6.888888889,5.30199124,121.6477428,0.166797831,6394967.267,22800000.0,88700000,15,95900000,16000000.0,39100000.0,95900000,15,95900000,12000000.0,31100000.0,88700000,147,0,0,0,0,152,192,0.072974051,0.09382378,0,4380,686.7647059,1366.16267,1866400.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,11600.0,0.0,11600,11600,47900000.0,57600000.0,88700000,7199420,BENIGN,BENIGN
59028,888677,6,2,11607,26,5840,0,1934.5,2992.388862,20,6,13.0,9.899494937,13090.24539,9.002145887,126953.8571,335512.2513,887824,3,888677,177735.4,396951.6668,887824,3,4,4.0,0.0,4,4,0,0,0,0,144,40,6.751609415,2.250536472,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
34623,5124331,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.025307304,1.170884551,1024866.2,2283544.721,5109790,1,0,0.0,0.0,0,0,5117281,1279320.25,2553648.938,5109790,1,0,0,0,0,20,100,0.195147425,0.975737125,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,14541.0,0.0,14541,14541,5109790.0,0.0,5109790,5109790,BENIGN,BENIGN
59100,259211,7,2,11607,26,4380,0,1658.142857,2117.853979,20,6,13.0,9.899494937,44878.49667,34.72074873,32401.375,91336.7865,258448,3,259211,43201.83333,105448.8881,258448,4,3,3.0,0.0,3,3,0,0,0,0,164,40,27.00502679,7.715721941,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13.0,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
